,factor_0,factor_1,factor_2,factor_3,factor_4
2014-10-09,0.6877061285085523,0.8275239825202025,1.21100852802099,1.153357948131018,0.5502193932477291
2014-10-10,0.6849489743035718,0.8244330580993583,1.210867472840653,1.1557903902360183,0.5530620310168584
2014-10-13,0.6826657910185422,0.821778442016264,1.2093814855802825,1.1585126317031698,0.5560323961895356
2014-10-14,0.6803188399448007,0.8193690430854476,1.206268254900211,1.1594257239150336,0.5594240937180435
2014-10-15,0.6779539845156006,0.8168535153947931,1.20187543112741,1.1599366641012645,0.5627865679312742
2014-10-16,0.6756189422415819,0.8147239934531739,1.1971276891354363,1.160715674183416,0.5661676230240812
2014-10-17,0.6733186674639666,0.8126513233872069,1.1917286355138157,1.16039638071723,0.5691751177830143
2014-10-20,0.6711529073652966,0.8101047645878171,1.1850189009259,1.1609107153660942,0.5720066670653233
2014-10-21,0.66858131273596,0.8077606838774549,1.1783164510163637,1.162067893189787,0.5745018611594847
2014-10-22,0.666000812045829,0.8058575614158057,1.1723001593422442,1.16274628697313,0.5763193210645297
2014-10-23,0.6637520625649895,0.8037111148281727,1.1661395744748526,1.1630546734112455,0.5779644850487352
2014-10-24,0.6616184075196052,0.801839534003307,1.1603360629895192,1.1630718395160267,0.5795106912718072
2014-10-27,0.6594810470649495,0.800141460810153,1.1550932019897728,1.163767197426122,0.5805463371916342
2014-10-28,0.6581254359785537,0.7986092432807206,1.1500523747779205,1.162471606330785,0.5811355363131177
2014-10-29,0.6580997630246028,0.7969693037975464,1.143602422534325,1.1585823207112207,0.5816032577118098
2014-10-30,0.6579605431164919,0.7955039083638578,1.137633398817212,1.1538399011052496,0.5815214987492862
2014-10-31,0.6576652059368976,0.7941492681561436,1.131169636098516,1.1481804060179157,0.581741177122453
2014-11-03,0.657074716382457,0.7923055548790594,1.1244863218485337,1.144611793659103,0.5821157014566049
2014-11-04,0.6558192991311798,0.7900911873267578,1.1172614653534754,1.1416576683362474,0.5826772163577344
2014-11-05,0.6539985668560385,0.7877698800175414,1.1101825322155596,1.1397477404430645,0.5833820502397361
2014-11-06,0.6522310369788158,0.7854735874313082,1.1029333090840765,1.1374010799561078,0.583824116672281
2014-11-07,0.6506695099165093,0.7836775819263234,1.0944812171346654,1.135054316862799,0.584050510371948
2014-11-10,0.6490913167172543,0.7812794741033047,1.0851613104839424,1.1322225066051912,0.5835799089213253
2014-11-11,0.6476358713636939,0.7791827608254205,1.0754397390822945,1.1291332604313118,0.5829355786628234
2014-11-12,0.6464995181399465,0.7769606317679811,1.0667429427938568,1.124297015433525,0.5820112762767644
2014-11-13,0.6453660443769796,0.7749250831366855,1.0597791181718181,1.1211738371053914,0.5806492784505599
2014-11-14,0.6442202233976834,0.7732398833275983,1.0545917801464388,1.1187954106571167,0.5793462892529916
2014-11-17,0.6436110095104561,0.7714854479275843,1.0495406988641742,1.1167659757626265,0.5776094541813159
2014-11-18,0.6428171609095039,0.7697242217541824,1.0448492131064355,1.1148174274481477,0.5763712684340941
2014-11-19,0.6421114604987058,0.7684355085564953,1.0416108521048462,1.11295594617603,0.5750596291372444
2014-11-20,0.6415870686707211,0.7671827832750212,1.0394961237537614,1.1115889852623848,0.5740095373103882
2014-11-21,0.6411589116768197,0.7654483377527604,1.0377319494888206,1.1101635266260241,0.5737020570030217
2014-11-24,0.6403579179758646,0.7624158359732847,1.0341963163292265,1.109297309750131,0.5742449448007501
2014-11-25,0.6396114935322049,0.7591521652467413,1.0314342025681063,1.1081279892068414,0.5746305165631851
2014-11-26,0.639062904268886,0.7557719709973533,1.028901144632225,1.1064158315084143,0.5752621014649009
2014-11-27,0.6386611638927536,0.752812053115501,1.0264968266133834,1.1050308358491672,0.5763440317342805
2014-11-28,0.6375755650037692,0.7496395532238411,1.0252805527041093,1.1050463001655448,0.5778040473078885
2014-12-01,0.635698989344223,0.7461246659642403,1.0245579935354996,1.1076032140418932,0.5798791026278339
2014-12-02,0.6343618979457925,0.7424273619889566,1.0242292551713685,1.1105055310940664,0.5814843343090976
2014-12-03,0.6337422289005479,0.7391431398697013,1.0256829665262306,1.1131179773064814,0.5827650832303017
2014-12-04,0.6341589462052872,0.7357137459535333,1.0289344147283537,1.1146037390780883,0.5841634970288329
2014-12-05,0.6356393789706889,0.7332582405951293,1.0334861374867659,1.1146049076398916,0.5850927703320229
2014-12-08,0.6369965988358572,0.7302651756102503,1.0394608845833664,1.1145837248879922,0.587312370039935
2014-12-09,0.6379832810315809,0.7286344387720867,1.0481737319824351,1.1158966179932648,0.5906629270846535
2014-12-10,0.6391564085221711,0.72686072099119,1.058022036839713,1.1158977026002554,0.5950108079616654
2014-12-11,0.6405821936217102,0.7249067449174956,1.0681347609171905,1.1159344898420664,0.5992607866434599
2014-12-12,0.6416340585918257,0.7229365409330144,1.0783372108971458,1.1178242721312126,0.6036496664601929
2014-12-15,0.6429724981701751,0.7206744559406266,1.088297488577054,1.1188108417500944,0.6079115753201535
2014-12-16,0.6442288008122866,0.717968977628873,1.0982016561996026,1.119550027763235,0.6129254350711761
2014-12-17,0.6451965467737313,0.7151170440408858,1.1084990253443658,1.12018686899414,0.6184630609185598
2014-12-18,0.6465548058045608,0.7124889358498753,1.1190615724150434,1.121098620443512,0.6239106087131612
2014-12-19,0.647951599368642,0.7098177204500105,1.1287661407128788,1.1213199397486306,0.6299582410438173
2014-12-22,0.6490493243734231,0.7073399662141937,1.1376370026767009,1.1211387127961885,0.6354451948899664
2014-12-23,0.6493004770103564,0.7052028464869857,1.1456120706557325,1.1214819728064294,0.6407569744431124
2014-12-24,0.6497969315214578,0.7040677554664729,1.1549285897217678,1.1219391332313755,0.6455757288540492
2014-12-25,0.6501367392071026,0.7024802940376965,1.1640097922754786,1.1225240395312077,0.6504045194812864
2014-12-26,0.6507796234751092,0.7006571966762104,1.1727100168109248,1.1227637639648753,0.6549894640767376
2014-12-29,0.6513580388444559,0.6991314230776869,1.1812404961301706,1.1218846569894705,0.6591946874103444
2014-12-30,0.6527691085662516,0.6983340389030348,1.1888729194431276,1.121469750450149,0.6630345743694309
2014-12-31,0.6551919096607944,0.6975956491311914,1.1958593353739613,1.1197452680135287,0.6654611664680525
2015-01-05,0.6566776126978634,0.6963196644332101,1.2032941783999616,1.119331839195337,0.6687043939670562
2015-01-06,0.658283099947281,0.6951251492674746,1.2085817279747744,1.11804786341425,0.6718454492781352
2015-01-07,0.6591367556359097,0.6942309136749971,1.2126896632630708,1.1162952179149555,0.6754020494487547
2015-01-08,0.6595241397915775,0.6931555460009716,1.2146428514823322,1.114855075283135,0.6791650059071616
2015-01-09,0.6596785266546543,0.6925409534404405,1.2155746963106526,1.1144872068755276,0.681580018907552
2015-01-12,0.6596721638049745,0.6908452801517668,1.2146079924776945,1.1130460156380777,0.6823890027436642
2015-01-13,0.65877677813209,0.68921318460096,1.2136586517524384,1.1140444226527892,0.6827170594140647
2015-01-14,0.6573660531794131,0.6874130932905851,1.2122997890642322,1.1150886482133677,0.6835507591994288
2015-01-15,0.6561579581077285,0.6853168906039837,1.2105704066332477,1.1153627081016677,0.6844873780569573
2015-01-16,0.6546021808613323,0.6830274291255038,1.2084257508160934,1.1163190658967086,0.6859134706147167
2015-01-19,0.6529946108885207,0.6823519119752265,1.2042119077019342,1.1178202752250206,0.6856096365523505
2015-01-20,0.651555955610403,0.6813365908914901,1.1998030385225633,1.1185853271254569,0.6853806327468951
2015-01-21,0.6505447451230583,0.6796394900671392,1.1952042888612024,1.118310971950395,0.6848050816587639
2015-01-22,0.649575165419397,0.6778355287895652,1.1910616964820815,1.1178909941718373,0.6837256128329567
2015-01-23,0.6486773442269724,0.6757882024728966,1.187035784131742,1.1177788876284445,0.6834498031095572
2015-01-26,0.6480469458536283,0.6730907671360385,1.183665996969227,1.1172995607875684,0.683434774445227
2015-01-27,0.647690474445054,0.6705212023744936,1.1811090098372654,1.1163396616134058,0.6831256820783872
2015-01-28,0.6471134426479862,0.6686928079609807,1.178801123741281,1.1161317399651476,0.6828679619768286
2015-01-29,0.6462955144253199,0.6675129428916519,1.177094713214245,1.1168453213350384,0.6823928788370522
2015-01-30,0.6448143889728573,0.6662381837918159,1.176054173113999,1.1193212009695905,0.6824274580007624
2015-02-02,0.6430291703487627,0.664957058776368,1.1747468556953926,1.1216333789699469,0.6818746473561814
2015-02-03,0.6414716097163512,0.6636893451406621,1.172998858542134,1.1231354089498709,0.6820038737548525
2015-02-04,0.6402915865156268,0.6633523796220192,1.1706056967002363,1.1234244807095313,0.681597813257868
2015-02-05,0.6385426483918865,0.6630358384753177,1.168388825279177,1.124357404754916,0.6814486096447463
2015-02-06,0.6372820247988465,0.6633203548690122,1.165544583359815,1.1254914630910455,0.6802691181550675
2015-02-09,0.6359972023464403,0.6631774667060621,1.1629466116556861,1.1264102670162695,0.679225091515061
2015-02-10,0.6350220592472883,0.66272627072726,1.1601295536381664,1.1268252295947079,0.6785125268738053
2015-02-11,0.6343412343970862,0.6618739316638869,1.1569311972406382,1.1277503276408347,0.6778462648606642
2015-02-12,0.6339735863611063,0.6612306337764517,1.153576462822865,1.127728924407973,0.6767909790749085
2015-02-13,0.6347285966599198,0.660803888135274,1.1496892139031658,1.1263399901172708,0.6750290607370545
2015-02-16,0.6351904982697961,0.6603825746366302,1.1454590925543815,1.1254077140875127,0.6733338071304499
2015-02-17,0.6356567190873905,0.660115205284859,1.1415941250165786,1.1236809996432982,0.671735085211533
2015-02-25,0.6360806552513828,0.6586640482824575,1.1385238246318912,1.120864168220384,0.670934423442319
2015-02-26,0.6371575122761736,0.6575722984487181,1.1352748888215756,1.1181653575712238,0.6693859435966086
2015-02-27,0.6378767546904892,0.6570543690100117,1.1320008971220021,1.1146444917182146,0.6682092598837281
2015-03-02,0.6388453808255172,0.656585294462804,1.1288814118561077,1.110573110789345,0.6670764063688371
2015-03-03,0.6395828260285944,0.6563266642876302,1.1264868608956395,1.1073478750522192,0.6659909694558742
2015-03-04,0.6406946262040437,0.6563603170040717,1.1240832235632312,1.1042256541905253,0.6646373220891642
2015-03-05,0.6411861138710594,0.6561769691512273,1.122780224719526,1.1020485526470472,0.6631295612444468
2015-03-06,0.6414877888181687,0.655863541076297,1.1215837860495268,1.1003118571687613,0.6618292939048892
2015-03-09,0.6421217984301951,0.6551768483253756,1.1206032395548684,1.097950008166164,0.6606938823318376
2015-03-10,0.6429085792165776,0.6542439907953606,1.1196425864297284,1.0952648699194543,0.6595979950734242
2015-03-11,0.6434976570428314,0.652946255431376,1.118504146444882,1.0916603643500893,0.6593100770500003
2015-03-12,0.6440166579373702,0.6518213076676087,1.1172912715349026,1.0883504672570616,0.6586880588255165
2015-03-13,0.6445055928097959,0.650316389268311,1.1166692693806854,1.0859053003992056,0.658164639467522
2015-03-16,0.6453048445658226,0.6482406963719024,1.117247107718576,1.0837935586940555,0.6573768237767442
2015-03-17,0.6458668865840717,0.6454265506882482,1.1187141374624172,1.0814547194713378,0.6571641369162154
2015-03-18,0.6464254391982975,0.6423003846437935,1.1213425283197855,1.0797175673538617,0.6570231422521503
2015-03-19,0.6470556815599108,0.6395225662950954,1.123839536608661,1.077599243635392,0.6565342330312373
2015-03-20,0.6477116783348218,0.6367183556023494,1.126642196579615,1.0757589227529942,0.6560527529081963
2015-03-23,0.6492046267061853,0.6338779852868575,1.1292257494102436,1.0734077786953014,0.6545788363203185
2015-03-24,0.6504619788970841,0.6312244538227839,1.1325356448923414,1.0711961507957641,0.6532428702077645
2015-03-25,0.651295246531313,0.6287449979172607,1.136888211566772,1.0692221864716298,0.6520221313243456
2015-03-26,0.6524743177538573,0.6266986135147516,1.142130214956401,1.06782130849305,0.650407817921039
2015-03-27,0.6538591385282988,0.6245430403173093,1.1482548710413651,1.0661859170288048,0.6491400050323832
2015-03-30,0.6546862799709249,0.6221220608425121,1.1553037558380315,1.0645908043479158,0.6483628230536003
2015-03-31,0.6553290803925731,0.619891531817364,1.1637159898587481,1.0646923548965055,0.6474003050998254
2015-04-01,0.6557333555800081,0.61733818591611,1.171579270793026,1.0645210869480901,0.6469038886501017
2015-04-02,0.6564640683198552,0.61436829682211,1.1781606238340256,1.063127608555301,0.6459727409732291
2015-04-03,0.6572054291727143,0.6113403678355493,1.1851313873799845,1.062202073646766,0.6449453506399363
2015-04-07,0.6586082409914359,0.6079836286526278,1.1911993673721524,1.060190199244976,0.64406892412518
2015-04-08,0.6603686207056569,0.6047241746222461,1.1980288914111545,1.0574021574324965,0.6424614667720667
2015-04-09,0.661426140645588,0.6016415813816557,1.2046573128290525,1.0554099076075574,0.6409054218293813
2015-04-10,0.6627077935903741,0.5982183158601203,1.2113296904734285,1.0531962222404003,0.638851348963543
2015-04-13,0.6645620901155749,0.5946313872101779,1.2180857243312408,1.051314972181862,0.6367241628985052
2015-04-14,0.6659642789638398,0.5910896258844613,1.2249748387302748,1.0494916428471275,0.6351424719517292
2015-04-15,0.6670744970221403,0.5881687285340118,1.2304922456232108,1.0464806039564167,0.6333446228803382
2015-04-16,0.6684973242830792,0.5853316094350564,1.234856613167772,1.0432158522289867,0.6315607284166043
2015-04-17,0.6699868384620952,0.5824983337326972,1.2388408059035874,1.0399951567113488,0.6298595468302917
2015-04-20,0.6712805043268962,0.5801655689323021,1.2398064801854283,1.0360824993930984,0.627672342851678
2015-04-21,0.6726396412659015,0.5773016164039826,1.2402969325354045,1.0321622645073956,0.6256386117329569
2015-04-22,0.6743130124532031,0.5742826613815799,1.2411253526435608,1.0282038619693352,0.6237298945761408
2015-04-23,0.6752360292399661,0.5713599489156675,1.242752441260394,1.0245017842020991,0.6223971436804988
2015-04-24,0.6762584832436148,0.5685896932731509,1.2440839306932892,1.02159829970298,0.6212217135460457
2015-04-27,0.6782213630431976,0.565768188619035,1.2439958192921459,1.0185402769960377,0.6197875923291047
2015-04-28,0.6796128722666145,0.5630621860677563,1.2422644505627278,1.0154091536934675,0.618507475637445
2015-04-29,0.6808600002466307,0.5601973677355693,1.2405682217630842,1.0122750626020316,0.6168644274741908
2015-04-30,0.6824020188531434,0.5577675090081496,1.2372226330805842,1.0090108990285034,0.6150266158409232
2015-05-04,0.6844068428065317,0.5551723645261251,1.2321103340056396,1.0059968045689887,0.6125078405660701
2015-05-05,0.686230005233799,0.5536675418961364,1.2271228359683959,1.003814137108944,0.6098473093550131
2015-05-06,0.6883436499807881,0.5527230598145283,1.222914282315715,1.0014641250656562,0.6070648969123164
2015-05-07,0.6899006452226378,0.5521683353706629,1.2181961553748577,0.998963698591833,0.6044239584209091
2015-05-08,0.6912284287051111,0.5513532420960822,1.213232440082968,0.9976340011405025,0.6023309807410484
2015-05-11,0.6928148154731486,0.5499495789109157,1.2072652361448246,0.9954086696354746,0.6008698188405025
2015-05-12,0.6946913099220774,0.5481895635279418,1.2013086883505424,0.9929492218085886,0.5991838882733531
2015-05-13,0.6966879282979246,0.546817917305594,1.1947535088377355,0.9906375864721636,0.5973804301454824
2015-05-14,0.6977981985842583,0.545517720227719,1.1885369391748315,0.9885429183920261,0.5952786087824468
2015-05-15,0.698961996176493,0.5445315278573198,1.1823850561795375,0.9866795467773343,0.5929600856926415
2015-05-18,0.7003720245010108,0.5431163652582446,1.1768783494057917,0.9855059843248377,0.5907311523267433
2015-05-19,0.7013214534036449,0.5414643104152269,1.1725293152543057,0.9843226020258341,0.5888870982383572
2015-05-20,0.7015477127482114,0.5396124565613704,1.1691230250674065,0.9845532046768344,0.5873467866306664
2015-05-21,0.70269927306006,0.5373732631021794,1.1674374709263522,0.9854518293504866,0.5859344562395504
2015-05-22,0.7038857158137344,0.535312262669127,1.166398813493052,0.9865201210225754,0.5846033682246936
2015-05-25,0.70475675035713,0.5330494436353534,1.1656719618580755,0.9879932079999665,0.5831583889721038
2015-05-26,0.7061212681085868,0.5306248293198488,1.165701308625116,0.9887723785049477,0.5817353304082129
2015-05-27,0.7072151505968416,0.5280356401151515,1.1661957006695085,0.9891563721556059,0.5803431762384424
2015-05-28,0.707341729977945,0.5268532957661045,1.1676362432342657,0.989517351486425,0.578757965493348
2015-05-29,0.7079455860138634,0.5254215449049265,1.169754331207536,0.9899680445857907,0.5772553362626336
2015-06-01,0.7094178204352818,0.5236029961104042,1.1722876865122258,0.9901136487925399,0.5761572679407784
2015-06-02,0.7109066494078936,0.5213046611089117,1.1749297822362141,0.9895166220837258,0.5754554160450898
2015-06-03,0.7117315369927929,0.5189468122411443,1.1781807859736717,0.9887644138366555,0.5754485999183099
2015-06-04,0.7126420060289884,0.5159412891542131,1.1817741348101565,0.9880863913131458,0.5752927618613362
2015-06-05,0.7131143045174512,0.5124017316461832,1.1854578822306325,0.9876215756774177,0.5755669356128061
2015-06-08,0.7140663943525919,0.5086104782768657,1.1889180912515018,0.9873384426689757,0.575875890406957
2015-06-09,0.7148923054935576,0.5053999949497939,1.192542096607906,0.9864264405076527,0.5758806696982376
2015-06-10,0.7156958955562733,0.5025874567630954,1.196019254027713,0.9867121289730937,0.5756176872524734
2015-06-11,0.7168360342470985,0.5000952753856781,1.1994646170142433,0.9865030696925392,0.5753179485255864
2015-06-12,0.7173270525707823,0.49731363751030955,1.2043100529968453,0.9871632399600339,0.5755502048453847
2015-06-15,0.7178972748921523,0.49499243243388674,1.210112478135398,0.9884189403107535,0.5755336629705061
2015-06-16,0.71820021248418,0.49305339021821304,1.2156767188959219,0.9893637379667665,0.5756392292173261
2015-06-17,0.7184036343332254,0.4909319055475479,1.2217080610204785,0.9893228407588498,0.5761173716124585
2015-06-18,0.7182226860260456,0.48971717982163465,1.2263989914443294,0.9898676223190966,0.5762873752155714
2015-06-19,0.7182535478032945,0.4897525751685288,1.2294613881560326,0.9895297931802064,0.575987934032381
2015-06-23,0.7181164785357607,0.4898928423163325,1.2327908285238034,0.988055803904346,0.5758408778135858
2015-06-24,0.7179797540126717,0.49001853038527243,1.23647346394677,0.9871272341535631,0.5755826909063537
2015-06-25,0.7172626956193359,0.491005108912538,1.2396140507770772,0.9855186233280072,0.5754325903390836
2015-06-26,0.715545599923616,0.4932293542034184,1.2408529742979448,0.9852189186762732,0.5752711241172765
2015-06-29,0.7132873851991574,0.49601513730761654,1.2415157758911277,0.9852039708259447,0.5748646039157114
2015-06-30,0.7112214253669871,0.4969846770277161,1.2429423918501579,0.9854322580029139,0.5756039063058916
2015-07-01,0.709007018229542,0.498806750507748,1.2434557444092282,0.983902529569502,0.5764844027065101
2015-07-02,0.7060976516805972,0.5018496489123628,1.2425727980465566,0.9834815793410692,0.5768239192042698
2015-07-03,0.7024286946377398,0.5059337464512601,1.241384122881553,0.9837761703322853,0.5770946207212416
2015-07-06,0.6979795351653635,0.5097472667513794,1.239880994326355,0.9839532405036386,0.5776985675075951
2015-07-07,0.69255588984166,0.513882508253626,1.237727020518034,0.9837332840265574,0.5786865720948028
2015-07-08,0.6861670569785091,0.5187103888763838,1.2357591678461488,0.9843221499822145,0.5800862824327996
2015-07-09,0.6807359757428029,0.5234040704380254,1.233781979890161,0.9856062933376867,0.5803102529097223
2015-07-10,0.6758761955348522,0.5277154186842409,1.2324035020070179,0.9846367600926147,0.5804201605269573
2015-07-13,0.6707894868103541,0.531629924724451,1.2314332813783648,0.9832221896178528,0.5809795588239696
2015-07-14,0.6656737605194695,0.5358671252127084,1.230128147650998,0.9807654167494567,0.5815871833846862
2015-07-15,0.6608366125478005,0.5412257964648355,1.2275245955603808,0.9784048163088418,0.5815049874678561
2015-07-16,0.6562168759515759,0.5461312327756842,1.2247362452447783,0.9756186588200149,0.5817889081982921
2015-07-17,0.6520026271086679,0.5497288308180177,1.222863258751706,0.9736140148628044,0.5822157338553746
2015-07-20,0.6479929305967618,0.5536394226764921,1.2203380798394456,0.9728635405489299,0.5824956930323036
2015-07-21,0.644494446948163,0.5569103669000905,1.2185076077755193,0.9707198809023566,0.58262038445767
2015-07-22,0.6412712720898827,0.5588332977612217,1.2176774788640379,0.9674160591561252,0.5829378516011312
2015-07-23,0.6378058351557844,0.560545547023505,1.2166616209877374,0.9657306462173673,0.583282217487277
2015-07-24,0.633384934142683,0.5626789850520787,1.2152408529385323,0.9640517606201423,0.5842462514648034
2015-07-27,0.6287427854495217,0.5653936771208021,1.2133117814906422,0.9644341667182793,0.5848091521385242
2015-07-28,0.6247117471013178,0.5667421817169933,1.211929963782934,0.9641636184773722,0.5856502072977933
2015-07-29,0.6216682424319192,0.5667346005777795,1.2108659137366518,0.9636759041372879,0.5867107049273776
2015-07-30,0.6182647105499041,0.5682930463325393,1.2086602519425782,0.9627820559123871,0.5867785771213249
2015-07-31,0.6149487954905538,0.5688103628306966,1.2075749121054715,0.9635106210516676,0.5868638216242247
2015-08-03,0.6114673356695087,0.5684149355290198,1.2073437285619533,0.9645535163583484,0.5872493203673689
2015-08-04,0.60880785556675,0.5665027751437903,1.208193451267828,0.9651047842190729,0.5878593744598433
2015-08-05,0.6070264592085793,0.5654392421101108,1.2086381523672727,0.9657900417120411,0.587716414665393
2015-08-06,0.6058299785901421,0.5640669036554291,1.2099109206014023,0.9672630818126104,0.5871875528809961
2015-08-07,0.6058434856317253,0.561850003415302,1.2106722442611848,0.9682433193213336,0.5859879504985176
2015-08-10,0.6053462978882806,0.5596015274807922,1.2117345374210342,0.9673508184282494,0.5858399722747282
2015-08-11,0.604517686754451,0.5581275256794046,1.2128455017667998,0.9681150070797286,0.5857926964106797
2015-08-12,0.6041294063787384,0.5577810532345815,1.2126778077108085,0.969302236956541,0.5852882319069493
2015-08-13,0.6038763135747606,0.5569607763482306,1.212546257835678,0.972255847048167,0.5846988778829374
2015-08-14,0.6036987495825012,0.5552705450605444,1.2129269020330655,0.9745235366696552,0.5847242618250099
2015-08-17,0.6034210651426403,0.5536328165951522,1.2132901499419657,0.9758445310816354,0.5847342474024121
2015-08-18,0.6022992871463089,0.5538272171017434,1.212999603188768,0.977477475727129,0.5843796662741315
2015-08-19,0.6011983848909371,0.5538810662219433,1.2132801037042182,0.9789775672661764,0.5839451085601807
2015-08-20,0.5995927371900943,0.5544337177178414,1.213494458142479,0.9818793360217851,0.5835871259173208
2015-08-21,0.5979432014663255,0.5558803093297564,1.2127523460340115,0.9859336373483284,0.5829677265805827
2015-08-24,0.5946587450155768,0.5586010550194949,1.2123020253205674,0.9912297896436463,0.5821624188229245
2015-08-25,0.5915252309176252,0.5622460496614013,1.2112608805631513,0.9970250373425864,0.5806581879829859
2015-08-26,0.5890230817273335,0.5650204783535786,1.2106570494941977,1.000409157754209,0.579547230393596
2015-08-27,0.5870633565877327,0.5671692730736381,1.2097311409855154,1.0030244968066981,0.5788575124165879
2015-08-28,0.5851402550780657,0.569313383345026,1.2088019465513533,1.0052212154982627,0.5780717727067733
2015-08-31,0.5831674524937887,0.5710625503036437,1.207647498087913,1.008306955890622,0.5776245169397662
2015-09-01,0.5810590281853093,0.5731401418831439,1.2057065291977378,1.0114254359335753,0.5772271537012916
2015-09-02,0.5793207372304625,0.5752947981769112,1.2033439817680347,1.0135679522589627,0.5768502343998342
2015-09-07,0.5769568163098678,0.5782706477247168,1.2011045641595872,1.0171013977443462,0.5759236998471805
2015-09-08,0.5750218171187105,0.5806540728615982,1.1992129302149799,1.0200374220502542,0.5753538499237532
2015-09-09,0.5737919262533173,0.5828129810133864,1.197119529007709,1.0228214191431022,0.5744075957346775
2015-09-10,0.5725343301037921,0.5857784653206233,1.19474916689388,1.024996634208137,0.5733941754282713
2015-09-11,0.5708110897541014,0.5894841548771241,1.1919572171902528,1.0283354584163131,0.5722432103058596
2015-09-14,0.5684574179655054,0.5936780563860944,1.188351245784673,1.0316397696356336,0.5711715766042695
2015-09-15,0.5650733318379937,0.5980651213483229,1.1851692591398475,1.035096387156618,0.5704621734960674
2015-09-16,0.5620654466584668,0.602227220363332,1.1819175674851794,1.0376146760101723,0.5699332561078638
2015-09-17,0.5589998569551137,0.6069293244786949,1.1783050540946185,1.0405564543644719,0.5689317913508856
2015-09-18,0.5558982683075147,0.6118312870146978,1.1746810093403048,1.0447826144367671,0.5679999323146923
2015-09-21,0.5536967274939594,0.6150607949086975,1.1715147974417432,1.0478883426033476,0.5673324556641404
2015-09-22,0.5512011382704529,0.6185253118686399,1.1684662810772677,1.0509240753643334,0.5668074731220694
2015-09-23,0.5489666560485924,0.6217411757233022,1.165449645899167,1.05272236321211,0.5663325176290527
2015-09-24,0.5470592491112187,0.6237788190771585,1.163146648397564,1.0537048171401049,0.5663210242471496
2015-09-25,0.5466564378115774,0.6251521339011271,1.1603814845007367,1.052412742210686,0.566414918993849
2015-09-28,0.5465450330008854,0.6249191781668091,1.158407097741233,1.0497498718025817,0.5668955148228197
2015-09-29,0.546132328365972,0.6244360033177127,1.1564355791114993,1.0481119483232606,0.5675036710096978
2015-09-30,0.5452954463562977,0.624595204156602,1.1547944436485202,1.0469545389627726,0.5677380340507431
2015-10-08,0.5442646413035348,0.6249577177901267,1.152909225086087,1.0464225532081233,0.5675105643967228
2015-10-09,0.5440745930240742,0.6250466133307281,1.1500634329917916,1.0457241068689453,0.5668772543894999
2015-10-12,0.5441615540576907,0.6239339903406418,1.1479383207907143,1.0434752912448215,0.5660427022269812
2015-10-13,0.5441252651135281,0.6225687054500334,1.145445596486526,1.040823443099613,0.5655362131481217
2015-10-14,0.5440925304690238,0.6210609856034304,1.141800363134293,1.0372445645351873,0.565453393757302
2015-10-15,0.5439669941958152,0.6195892521853751,1.138901086512835,1.0341841800907343,0.564982039901584
2015-10-16,0.5434128231816759,0.6181148674958022,1.1367621191926298,1.0310119261130006,0.5648597029235616
2015-10-19,0.5425621205573193,0.6161473291128273,1.1350430720089049,1.0289849416523698,0.5649782366259322
2015-10-20,0.5416958856317781,0.6138720648914525,1.13303027308728,1.0271567562349602,0.5654513318227867
2015-10-21,0.5408467295761108,0.6117077442664862,1.130782074693773,1.026063127921387,0.5659361444217126
2015-10-22,0.5407825732052441,0.6085178533208763,1.1288584234809822,1.0238069686117859,0.5662803345568664
2015-10-23,0.5401973748089166,0.6057051293272563,1.1268079306155452,1.0227030497355583,0.5664316339142221
2015-10-26,0.5394467332084087,0.6022828852633045,1.1245979264274282,1.0211222233487776,0.5670458550654653
2015-10-27,0.5387111700356715,0.5989682115231362,1.1218534833588363,1.0190143602286876,0.5676310721562063
2015-10-28,0.5375541895400746,0.5964102730449877,1.1189022148467054,1.0172780035831488,0.5678050783889989
2015-10-29,0.5366332552513566,0.594016056665133,1.1159080942112187,1.015639867914669,0.5674584695187362
2015-10-30,0.5358139295120363,0.5913759211472022,1.1131575326140835,1.0144803380637317,0.56728319284053
2015-11-02,0.5348397178775387,0.5892281016577178,1.1101559991211642,1.01349789522121,0.5666789824147779
2015-11-03,0.5337361126603012,0.586659794937911,1.1080162557418962,1.013190405229344,0.5662357713688949
2015-11-04,0.5333940597657626,0.5837434861908909,1.1064635008087045,1.0126216176075842,0.5654438216980606
2015-11-05,0.5333453435278707,0.5804906320585297,1.1057090495966087,1.0113917653304911,0.5648764388124766
2015-11-06,0.5332988408730366,0.5768769189652859,1.105529589867301,1.0111421438051613,0.5642844268611991
2015-11-09,0.5330678456794626,0.5737815015098668,1.1072618892430102,1.0102586743977666,0.5642091151046315
2015-11-10,0.5323471357806697,0.5708512351043695,1.1103299759897722,1.0093103493375666,0.5646565775286703
2015-11-11,0.5311989993319187,0.5681882427730398,1.1132464416173595,1.0098129328994627,0.5656785102583108
2015-11-12,0.5301753272412545,0.5658497607874489,1.1165738044093647,1.0104738980156203,0.5662235840072701
2015-11-13,0.5291872475089984,0.5636640399245156,1.1207152896116859,1.0116270001595644,0.566736438219913
2015-11-16,0.5277704759403463,0.5614998984633174,1.124626244944156,1.013468455483806,0.5676799757632526
2015-11-17,0.5262500330542691,0.5596856182032877,1.1280664732500287,1.014684100852587,0.568792585452581
